id,ticketNumber,firstInitial,lastInitial,purchaseDate,entryType
1d748f87-8e39-4511-aff1-016633a05417,28794,T,W,2025-05-13,online
ad4b4dae-d7a7-444d-b58c-3de682950f6b,19271,T,W,2025-05-13,online
2bbdc032-6e00-4e0e-bd65-4aea40c79c85,55103,T,W,2025-05-13,online
4e4996f1-7bd2-49cd-a28d-b703f35ab83a,465906,T,W,2025-05-13,online
e4430f74-5b1f-478b-9a4a-94a34c8036e7,279259,T,W,2025-05-13,online
6a2b6695-449f-47ba-8020-adfec8f624d4,207553,T,W,2025-05-13,online
03b2bbb5-d437-48e5-8073-50d4ee800719,113119,T,W,2025-05-13,online
3cd93b93-ec3d-4d32-a25a-c976a95c78f6,415146,T,W,2025-05-13,online
b2db4c3a-4220-4878-906f-64b898d79d92,243135,T,W,2025-05-13,online
986b480f-86e7-443b-85fa-b14ee34eca41,56874,T,W,2025-05-13,online
