id,ticketNumber,firstInitial,lastInitial,purchaseDate
374f6c42-ef1d-4856-8c2f-f19d5d92b72b,87333,T,W,2025-05-10
bd82a76e-f4f3-4c5b-8214-34ddce91861a,348310,T,W,2025-05-10
14558604-39db-42aa-8003-6514895d1851,208317,T,W,2025-05-10
9f9bce47-7829-4c85-b0ee-289419920cbe,243770,T,W,2025-05-10
440c583e-b1b0-4a4b-b19b-1d64edb0d602,150886,T,W,2025-05-10
bc3118dc-ec81-431a-b4c8-c7cf1c1c4089,302284,T,W,2025-05-10
3706e66c-3f0d-4fe9-9de4-3b99dc7c5061,474432,T,W,2025-05-10
5d711f95-c1c7-4008-b206-f6fb58f479ba,425082,T,W,2025-05-10
9ee5bfdc-9de4-40cc-b69f-9aae1a28ee1c,27615,T,W,2025-05-10
3e67b520-2615-4aa1-8c73-00fe1214266d,27098,T,W,2025-05-10
e80377e0-5155-449c-a1b0-bcff7e7f2ce8,60284,T,W,2025-05-10
8d8f6ec8-d5e8-43e9-a1df-5d7c347a709a,487880,T,W,2025-05-10
170d9b1b-be7e-4f1b-af54-6ce78f33fb8e,357127,T,W,2025-05-10
c605b08f-e23d-464c-8f9b-3711cdfded65,227321,T,W,2025-05-10
3ebb9c48-a453-4f82-917c-a4019fec4c6a,429717,T,W,2025-05-10
cb6a11a3-9c1d-4e38-8ce7-6c42b0fcfcb1,356657,T,W,2025-05-10
aefc08d4-3f7c-4264-ac39-8384ef1b7235,497893,T,W,2025-05-10
481b27d5-67fe-43d8-a062-d39d7f287575,327788,T,W,2025-05-10
fbca6cc6-4fe0-40e3-9a76-65137dd69c1c,212295,T,W,2025-05-10
e3d4a70c-de22-4d30-bc2d-0f5ce168c51c,249006,T,W,2025-05-10
97f17ded-b309-4a64-b946-85625b2fbae4,21226,T,W,2025-05-10
34fdc8d3-9bab-47e7-9c89-dbd5dd29c7ef,233674,T,W,2025-05-10
ffa337f6-651b-45cc-97a4-c289f176f924,399047,T,W,2025-05-10
