id,ticketNumber,firstInitial,lastInitial,purchaseDate,entryType
9a5f00dc-983f-4e81-8f1a-919219b6005c,344745,T,W,2025-05-15,online
05f91588-2914-4653-84a8-189d9c6e016e,286484,T,W,2025-05-15,online
5d8893b1-e54e-4493-bc54-3932725af466,284008,T,W,2025-05-15,online
cd325633-c3cb-4da2-b946-53f680b72e2e,325299,T,W,2025-05-15,online
6e4355ad-cc2f-449b-997b-02c869e621f1,468546,T,W,2025-05-15,online
0389b992-23a0-45fe-8631-8d0a46bcfee3,21288,T,W,2025-05-15,online
3540be28-01b0-4012-9957-acffcc7ac8f9,224926,T,W,2025-05-15,online
ddf6f57a-cf5b-46c7-ba32-26e1cc0c20b3,415175,T,W,2025-05-15,online
de3ff2d3-1c11-4aed-ac43-82e743e014a8,315004,T,W,2025-05-15,online
15736248-e6a9-41d9-8c06-24a6ac3013bb,283664,T,W,2025-05-15,online
401c339c-799a-4673-8959-1571ca4b81cf,374944,T,W,2025-05-15,online
d26f0467-ea1e-4c58-a2b1-9b9567ed85eb,64876,T,W,2025-05-15,online
3c17d561-ce85-44e9-be21-954e6c92a57d,463947,T,W,2025-05-15,online
db75525e-cbb2-4f17-aaba-97e6b19e74e3,132494,T,W,2025-05-15,online
411c2213-ffb0-4644-939b-da2d6780455d,327502,T,W,2025-05-15,online
fb4d46a5-5aa4-4b7c-b94c-5abd059b96cc,230448,T,W,2025-05-15,online
7e181e22-4561-4e61-a753-d4f3fdd70326,174870,T,W,2025-05-15,online
4976fb95-9499-49d1-9fd4-a8fab7151b1b,317946,T,W,2025-05-15,online
0144cc03-67de-4b71-841d-be27118ae997,269734,T,W,2025-05-15,online
b01af3e9-70b2-4d82-9c6e-287170ed9c49,298427,T,W,2025-05-15,online
e067eed4-1a8a-4a81-a04c-aae7ad825afe,228035,T,W,2025-05-15,online
cb7117b7-9524-4943-a5d7-187a99806345,364302,T,W,2025-05-15,online
b36b5664-ce8e-4588-966d-00ce75d09f75,59576,T,W,2025-05-15,online
56bc4e8e-d719-43c1-a763-0e087816982b,272034,T,W,2025-05-15,online
d9c3a579-86be-4332-9857-4cbfa8c87759,110014,T,W,2025-05-15,online
10228deb-aec0-49ab-8c36-86cf134d49de,496733,T,W,2025-05-15,online
d914c5da-af65-41a3-8c2e-42ec1f3f8372,427286,T,W,2025-05-15,online
719403b7-d441-4e5f-8780-3704e75c09c4,98411,T,W,2025-05-15,online
929de4d8-e448-483f-98c8-a0c4f77b4a76,259403,T,W,2025-05-15,online
ed51ac4d-f932-441f-a9cc-919b8b6f5d80,408924,T,W,2025-05-15,online
7705be6a-7d3d-4cb0-85f0-204de42f9a40,52717,T,W,2025-05-15,online
9e16c2f3-b1c4-4674-950b-eb37803d577e,189039,T,W,2025-05-15,online
e2adb40c-ad5b-4e1c-98b4-a7cd77385921,44720,T,W,2025-05-15,online
b2e11d0d-799d-41cf-85d9-cb3410ae7ea2,498317,T,W,2025-05-15,online
f79670bb-a39a-45e6-b523-121b074844a1,443814,T,W,2025-05-15,online
79df3966-1cdc-4280-a66c-21ac8f3eb03d,472825,T,W,2025-05-15,online
5c4eb0b4-0dea-49d7-aad3-f466890e24e7,483503,T,W,2025-05-15,online
360a41ec-02a0-4006-b7ad-bbfb4b72af53,84574,T,W,2025-05-15,online
7f517a71-a448-4fcd-bd7d-0d127e36e812,271289,T,W,2025-05-15,online
2f6f5e7f-783f-436b-982e-88e3a2542961,479125,T,W,2025-05-15,online
9cef9960-fda0-4b0b-8af9-9ae95f736d05,193577,T,W,2025-05-15,online
63530066-910e-4a90-8f1d-59d362f4f8e3,353262,T,W,2025-05-15,online
bd8e6481-ed2a-409b-891b-f49aa48f3544,334788,T,W,2025-05-15,online
b209ed01-38c9-4aac-9f6c-1951cd268dfd,419859,T,W,2025-05-15,online
36d09b01-0d32-45ae-8bbe-8fa2f7277049,43035,T,W,2025-05-15,online
a07e2e1b-b8a7-4ffe-be76-2c88123b89ba,279097,T,W,2025-05-15,online
a85fa004-8ae0-4ed3-ba9e-2fbb37f112d9,175777,T,W,2025-05-15,online
ba0353bc-c0af-47a7-ad1c-42a150ef8ebc,2044,T,W,2025-05-15,online
2b0dc189-1cd3-473e-aa57-7b20143c4afe,185977,T,W,2025-05-15,online
4c7dc637-acd1-4fe8-98b5-0d88b3beb047,65567,T,W,2025-05-15,online
e395dec4-11ff-4032-8f51-72ea532c6ba1,362274,T,W,2025-05-15,online
73387f21-7f34-4353-9a94-e7bef54ed6f5,326640,T,W,2025-05-15,online
e2222c80-b44e-4cbd-847b-c1d6e2cc1c9e,56163,T,W,2025-05-15,online
c8423dc9-5bee-4d8b-9952-76ca75436cef,304914,T,W,2025-05-15,online
32e5c067-ba85-45d9-b684-f74922a7ab84,455112,T,W,2025-05-15,online
78f23103-b3c5-4fcd-8371-ffd0c4afa745,303020,T,W,2025-05-15,online
69dd44d4-626b-4490-8e8b-e40db83b648f,227696,T,W,2025-05-15,online
4016fc27-36fe-44e4-98bb-47b32ce3bda8,34925,T,W,2025-05-15,online
b2f9cd4f-60c2-4be7-911b-0999f7046278,357524,T,W,2025-05-15,online
45a32c99-b8f7-45c8-b1f6-3d560a020c75,446955,T,W,2025-05-15,online
bba5e6ec-b748-4aea-8e26-14e7a33d6f5d,21575,T,W,2025-05-15,online
060a7ff0-f7b0-4fef-8420-5814f505d5dd,275530,T,W,2025-05-15,online
d222153d-741e-459c-b81d-9d8929d9923b,138133,T,W,2025-05-15,online
06cc2774-c3ce-4563-9048-1b0f9f9cf36c,124943,T,W,2025-05-15,online
36d4b9c5-1922-44c1-96f8-ff856ea2400b,133559,T,W,2025-05-15,online
95970e8b-4eb3-4a2e-9c49-f2e54dfc04b8,264714,T,W,2025-05-15,online
efe7d047-6c86-4642-9b2c-fdf64a2038a7,498901,T,W,2025-05-15,online
8572377c-1611-4f7c-8b3c-53e62ee8809e,67105,T,W,2025-05-15,online
8c3b9541-2ec4-467b-9216-047bd3ac7748,58780,T,W,2025-05-15,online
de51478e-d643-4e79-88c9-8bbc095725ce,283307,T,W,2025-05-15,online
60264ec4-2b5e-4398-8889-9b4c0d82fad1,43152,T,W,2025-05-15,online
df09c55e-628c-4f25-b967-320c677d2981,252199,T,W,2025-05-15,online
ccaeaa41-1f5d-4797-b65a-23e56fbad5d0,137814,T,W,2025-05-15,online
d2e25b74-1077-4d77-8047-fde380252d24,369690,T,W,2025-05-15,online
facfdc21-2707-4072-8a28-f7f91a1ef077,256228,T,W,2025-05-15,online
fd6f05a4-39a0-41f7-8336-59d2fb1d33ad,27286,T,W,2025-05-15,online
241112d4-2e60-4137-9289-fc8afa534820,355171,T,W,2025-05-15,online
e165e4af-6b55-4bc6-a76a-0c75d58cced5,93793,T,W,2025-05-15,online
3b966d15-0a96-4764-81d6-63e46853fb8e,306997,T,W,2025-05-15,online
e64e56eb-b304-4caf-89cb-68d1c487e315,108170,T,W,2025-05-15,online
454d28c6-2522-45fb-89bf-0451c31701cf,164163,T,W,2025-05-15,online
c6b06de0-0c40-49fc-9de6-8ad1583ac84e,198245,T,W,2025-05-15,online
c93bc701-5d7e-485d-88f6-64102a0a5d7a,222337,T,W,2025-05-15,online
7c105103-9b69-4e64-bcf5-440c15261fa2,331910,T,W,2025-05-15,online
e5388dc7-18eb-422f-9134-7fe2e4c4d0fc,482770,T,W,2025-05-15,online
9990e7ca-6a13-49ae-ab56-f876d4d40340,46757,T,W,2025-05-15,online
fc2fbd3a-15ab-4a43-9faf-effb5e4785b7,42218,T,W,2025-05-15,online
425edbc5-12a5-4090-a8d6-e4ef29fa4b54,468947,T,W,2025-05-15,online
138b63d4-11b3-49fc-bc00-d39b4cdfde8f,335375,T,W,2025-05-15,online
f5372998-7e94-4a98-b62c-00983aecf42c,404842,T,W,2025-05-15,online
d5ed8adb-40ef-48fb-ba2c-2c0567dd37ae,256478,T,W,2025-05-15,online
7c6d790f-c5b3-4fef-864a-bd64e54b9d7f,26546,T,W,2025-05-15,online
4824c2a0-2793-48d5-8b8a-2088a2a1759e,444162,T,W,2025-05-15,online
e060f749-5bb1-4612-bda2-8d376fa917ca,28888,T,W,2025-05-15,online
c975053f-3d20-41fa-b802-56f0b1968184,137468,T,W,2025-05-15,online
233f30bc-e0c3-4cd4-ad7a-0d09a8ca85f8,477982,T,W,2025-05-15,online
9abaf0bb-0714-4719-93e2-30005d37bfb8,226043,T,W,2025-05-15,online
4208c8be-1240-4b4f-9c3a-d86b2f41d3d7,26573,T,W,2025-05-15,online
