id,ticketNumber,firstInitial,lastInitial,purchaseDate,entryType
be5225ab-28ed-4982-aa35-7c6346dd4f9b,106909,T,W,2025-05-15,online
c199afb5-53ed-4380-a702-3141aa8293f1,330961,T,W,2025-05-15,online
b51ae1c5-cbf7-49ad-b1df-fc149fd0b1e5,92438,T,W,2025-05-15,online
248af923-598f-412d-8075-362e975ec3fb,199171,T,W,2025-05-15,online
b7c9f3c5-d13d-4551-850f-e0ad8da6092a,281572,T,W,2025-05-15,online
48ad3eef-870e-4c53-ab01-f66f7fb298b8,442831,T,W,2025-05-15,online
61f471b7-8792-4c0a-abac-5e50f3763e34,168915,T,W,2025-05-15,online
51a1875d-0f13-46a5-9a16-cd881def6fb6,408024,T,W,2025-05-15,online
85e697d8-f2e2-47be-a994-c0b41b29479b,278243,T,W,2025-05-15,online
11edb6ac-0ffb-45e3-890c-b18287816f65,243143,T,W,2025-05-15,online
ad2881dc-3607-4e7b-a05d-aa62b667cff2,228680,T,W,2025-05-15,online
8da241e1-03f9-4531-9d99-c83e347e0469,414873,T,W,2025-05-15,online
e02497a5-91af-4b9a-a82a-72a3d0b37073,418204,T,W,2025-05-15,online
3ee42294-8f17-4f73-911f-186ef702648c,479236,T,W,2025-05-15,online
d2427c3f-3f1a-4cd3-9d67-c6dfb3004e41,430001,T,W,2025-05-15,online
1561d0e5-c843-491d-bce4-3d93c99e6e79,274725,T,W,2025-05-15,online
b0148e18-311c-4c82-ba7a-de762637f854,447395,T,W,2025-05-15,online
1af4a62f-53c7-4733-b44a-f4ac0a83d9ea,154053,T,W,2025-05-15,online
6497b358-db76-4b43-9a8e-ca6687feb71c,175016,T,W,2025-05-15,online
91030630-2522-491f-985d-ae9dd723ab27,60878,T,W,2025-05-15,online
32250a05-c5f5-46ae-bb60-be7d3e74a9e7,307034,T,W,2025-05-15,online
5b142102-2515-443a-92ab-2e4890f5e6c6,71724,T,W,2025-05-15,online
8685550b-6214-4ec3-b499-c3f411af652f,212480,T,W,2025-05-15,online
cc87e578-91f3-4b6f-9e71-95d866d7cbea,57456,T,W,2025-05-15,online
d9e789f6-8caa-4485-b582-227768d0f4cf,55625,T,W,2025-05-15,online
1952df45-fafa-4f27-a793-6be574e81451,433728,T,W,2025-05-15,online
a9914f85-9353-4fe6-9f99-cb89efe48912,234713,T,W,2025-05-15,online
0ffd13ff-a11c-41c0-96ee-04aab12ca421,60436,T,W,2025-05-15,online
384fcff4-d8d4-46cc-9b57-cf9a2dbdb99e,361442,T,W,2025-05-15,online
2cb9a00f-32d8-434d-b4ce-11ef4249e60c,46940,T,W,2025-05-15,online
83182ff9-236e-4e73-9d02-0744d789383d,364001,T,W,2025-05-15,online
2c52c491-0549-42f6-bec5-839d46304062,387292,T,W,2025-05-15,online
c37361ac-49a4-4814-aecf-be267d10e9d8,44795,T,W,2025-05-15,online
d65ae318-07f3-4ffb-a6b1-cede7efa36b4,316909,T,W,2025-05-15,online
4f5d550c-db75-4191-b575-3cfb7d091d1f,409676,T,W,2025-05-15,online
69d4c11c-e733-498a-baf8-9c3e98a76230,456220,T,W,2025-05-15,online
821c7f47-a891-4990-aeb3-aa1429c33dc9,208294,T,W,2025-05-15,online
fdb5e100-fa1c-48f3-9eb6-53238eab83e7,127406,T,W,2025-05-15,online
64fdbcfa-8a20-4e74-9844-db33a368c168,314081,T,W,2025-05-15,online
98d22baa-fc47-4a96-b2d9-0143ec3654ba,125400,T,W,2025-05-15,online
ba542d6f-e2cf-42f1-b1d7-92985d862bdf,305147,T,W,2025-05-15,online
386ef4d9-5a32-4059-baf3-3d046f18a10b,458624,T,W,2025-05-15,online
14ba9970-9ecb-457d-9e5f-37270d141132,108101,T,W,2025-05-15,online
33cdcc7c-0a10-44a9-99b9-c7f555c3f5ab,129010,T,W,2025-05-15,online
6651f5db-2a17-4c4a-9e6c-e4dd3525e48c,262444,T,W,2025-05-15,online
8f273ca9-4fbc-4a85-a664-2e67fa96e18d,60193,T,W,2025-05-15,online
81b75c8e-c2c2-478b-ae25-6cc02d7b5ff9,397883,T,W,2025-05-15,online
6da00bdf-858f-48f8-bb07-8855af7c10f9,302950,T,W,2025-05-15,online
e6b0c81a-d58a-4d22-a165-a47883dae883,399412,T,W,2025-05-15,online
47145fe5-86fa-4ec5-9e06-f3a373048779,401436,T,W,2025-05-15,online
