id,ticketNumber,firstInitial,lastInitial,purchaseDate,entryType
3f8f5566-0bc8-46ec-a8a9-e4513771ac49,21200,T,W,2025-05-12,online
9f11c7dd-fc17-4aa5-912a-b17e6b320e48,361028,T,W,2025-05-12,online
5848638d-f7e1-475f-96fd-9fb6880cd9fc,337792,T,W,2025-05-12,online
6f397bf6-63fa-44fa-b43a-02b81f612419,387847,T,W,2025-05-12,online
92d2e9dd-a1ab-4e98-8629-24ee17db822e,294936,T,W,2025-05-12,online
e9d6b45a-2e92-4d51-a523-2bfc4f1a4622,372105,T,W,2025-05-12,online
13cb3209-fab6-4017-aa64-4592217818de,475905,T,W,2025-05-12,online
1e347e40-ac6c-4bf6-92ad-c69317a80192,182277,T,W,2025-05-12,online
0b59f8aa-ebbc-438e-86a0-e4ddfb5dbac0,465317,T,W,2025-05-12,online
fc5c093c-b3a2-4e27-9129-a3dd386fe31c,246455,T,W,2025-05-12,online
40a73b37-015a-4042-a876-0f3ef1373cd1,45902,T,W,2025-05-12,online
d71be503-0da3-4ed3-ae0e-1e9382342e00,451768,T,W,2025-05-12,online
524f110b-e428-49ee-a61d-2f9ce0c0eaf1,208864,T,W,2025-05-12,online
5ca873ef-2d38-4f37-98fc-6360b7d1afcf,28560,T,W,2025-05-12,online
ca588f11-cf89-4120-9690-a6753de0bea8,414638,T,W,2025-05-12,online
0b55c5fc-ad94-4000-9b86-4e9b410a3292,312273,T,W,2025-05-12,online
50b5e899-5dbf-4478-8ee1-9157825eab2b,281117,T,W,2025-05-12,online
fceb7b14-079b-43bc-9d22-65d3cdaeca93,109095,T,W,2025-05-12,online
d1d7fa31-78a2-4084-8062-4be2d2b2876b,95486,T,W,2025-05-12,online
5f7ebd87-0ebf-4ba7-bf5d-075f5bd789c8,291821,T,W,2025-05-12,online
87cd0c83-2f19-4833-b13f-50d41ac5d64a,71982,W,A,2025-05-12,postal
87d82f76-913b-45eb-83f6-0ec4b01955b3,70406,R,A,2025-05-12,postal
