id,ticketNumber,firstInitial,lastInitial,purchaseDate,entryType
308b8f17-117f-4080-bee6-c450637db384,230080,T,W,2025-05-14,online
84ed5bba-463f-4a0b-b06e-c03a49ea5207,34693,T,W,2025-05-14,online
8032fa4e-4088-455a-b551-e086e8f35ea7,41008,T,W,2025-05-14,online
535c24de-d732-4a8d-8243-938a2cbfad49,269465,T,W,2025-05-14,online
42fd5761-095e-4213-bb77-040fe66a1944,169862,T,W,2025-05-14,online
cf5ea851-2516-4088-be04-6e0d977d485d,216889,T,W,2025-05-14,online
a8304a30-ec39-43d2-921d-9baa685196f7,34240,T,W,2025-05-14,online
8a5403b2-f198-43e4-857c-50bbcb0bc798,217169,T,W,2025-05-14,online
b2552d46-708d-419e-87ba-703a43bff49f,297744,T,W,2025-05-14,online
08ed211f-ffe8-48fd-b275-911814e92878,357585,T,W,2025-05-14,online
f02181a5-ca96-4419-92b0-31d7d09d281d,353351,T,W,2025-05-14,online
b1292ba9-bc35-44fb-9f4c-edbf9d98e98f,111328,T,W,2025-05-14,online
f3640642-9eb4-4057-8b97-c158627bca69,337035,T,W,2025-05-14,online
187fd868-c453-4d10-a223-df9563234d93,281909,T,W,2025-05-14,online
9acf5fb1-1fdb-4264-8c78-6e20b45345de,200197,T,W,2025-05-14,online
