id,ticketNumber,firstInitial,lastInitial,purchaseDate
08304a52-6050-483e-b155-6fa1bd789aba,235739,T,W,2025-05-09
9dab7bc2-5744-413d-83f8-610b958aa40b,452616,T,W,2025-05-09
2678d3eb-3cac-4c82-a3ab-590a82330fa9,95637,T,W,2025-05-09
e583bb48-8c4d-4dde-a85b-f8b6072b379f,115463,T,W,2025-05-09
b931ff5b-14d5-4387-abf0-9a999b612160,308849,T,W,2025-05-09
8c58a4ce-a415-4699-b643-ad080095cee3,85667,T,W,2025-05-09
1040cb35-5fc0-4423-b602-6e7435a3de05,134853,T,W,2025-05-09
1cf1a27c-8771-41b1-b0f1-d8756720041a,322392,T,W,2025-05-09
3432d9ca-4fab-4b74-8049-f2698116a3f0,203108,T,W,2025-05-09
d251bbf7-594a-4e99-ade7-4f4e798f1ca9,214873,T,W,2025-05-09
a3ba9f36-a9ac-40fe-a73d-5db06bc83030,497580,T,W,2025-05-09
c25e84d4-48c3-463b-b45d-962860a63acc,330316,T,W,2025-05-09
da4f5251-1900-4a30-b6f9-9602ecf38668,460300,T,W,2025-05-09
92a78bec-94cb-4e0e-8179-bce285e13f77,441177,T,W,2025-05-09
5b94dd7e-963a-48ce-92d6-f7b4da5d755a,61025,T,W,2025-05-09
f0275ae3-e961-48e9-9968-c0bd237093ee,267038,T,W,2025-05-09
820837ff-029d-4b17-a561-564380033be5,154771,T,W,2025-05-09
bcf79a46-7377-4480-b237-738b4186d179,261611,T,W,2025-05-09
a5cc30ff-8be5-4107-8c5c-c6363a230c8a,37740,T,W,2025-05-09
0e2629ef-be55-4bc9-aa09-64a985fc029a,407186,T,W,2025-05-09
b9b7a167-0cfb-48c1-993e-0bceda8bf25d,334529,T,W,2025-05-09
6eb45560-23aa-44d3-8532-cdf279333916,218504,T,W,2025-05-09
a5e009a6-a89b-4143-af84-e30a0d36ade6,37449,T,W,2025-05-09
71f09b6c-22d3-4fbf-8179-1773194e140f,305786,T,W,2025-05-09
4e98bdb5-930f-4115-a718-641948bbc324,27876,T,W,2025-05-09
d3de5c8a-da70-4cb8-a6dd-1425d2e67fd9,151906,T,W,2025-05-09
